"academic_rank","thai_db_name","scopus_name","thai_affiliation","eng_affiliation","field","citation_count","doc_count","cited_by_count","h_index","co_author_count","highest_edu","employment_type","field_group","funded_by","missing_scopus","rank_i","passed"
"asso_prof","ดร. วัชรพงษ์ วัฒนกูล","","มหาวิทยาลัยราชภัฏเชียงใหม่","Chiang Mai Rajabhat University","สัตวศาสตร์",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","medicine","government",TRUE,1,0
"asso_prof","ดร. วัชระ งามจิตรเจริญ","","มหาวิทยาลัยธรรมศาสตร์","Thammasart University","พุทธศาสนา (พุทธปรัชญา)",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","liberal_arts","government",TRUE,1,0
"asso_prof","ดร. วัชราภรณ์ สุพะธีระ","","มหาวิทยาลัยบูรพา","Burapha University","บริหารการศึกษา",NA,NA,NA,NA,NA,"ปริญญาเอก","พนักงานมหาวิทยาลัย (สถาบันอุดมศึกษาของรัฐ)","liberal_arts","gov_university",TRUE,1,0
"asso_prof","ดร. วัชรี ทรงประทุม","","มหาวิทยาลัยรามคำแหง","Ramkhamhaeng University","รัฐประศาสนศาสตร์",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","social_science","government",TRUE,1,0
"asso_prof","ดร. วัฒนชัย โรจน์วณิชย์","","มหาวิทยาลัยมหิดล","Mahidol University","ศัลยศาสตร์ออร์โธปิดิคส์",NA,NA,NA,1,NA,"ปริญญาเอก","ต่ออายุราชการ","medicine","government",TRUE,1,0
"asso_prof","ดร. วัฒนา พัดเกตุ","","มหาวิทยาลัยนเรศวร","Naresuan University","ภาษาศาสตร์ประยุกต์",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","liberal_arts","government",TRUE,1,0
"asso_prof","ดร. วัน เดชพิชัย","","มหาวิทยาลัยหาดใหญ่","Hatyai University","บริหารการศึกษา",NA,NA,NA,NA,NA,"ปริญญาเอก","อาจารย์มหาวิทยาลัยเอกชน","liberal_arts","private_university",TRUE,1,0
"asso_prof","ดร. วันเพ็ญ ปัณราช","","มหาวิทยาลัยขอนแก่น","Khon Kaen University","-",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","unknown","government",TRUE,1,0
"asso_prof","ดร. วันเพ็ญ แก้วปาน","","มหาวิทยาลัยมหิดล","Mahidol University","การพยาบาลสาธารณสุข",NA,NA,NA,0,NA,"ปริญญาเอก","ข้าราชการ","medicine","government",TRUE,1,0
"asso_prof","ดร. วัลย์ลดา วิวัฒน์พนชาติ","","มหาวิทยาลัยรามคำแหง","Ramkhamhaeng University","เศรษฐศาสตร์",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","social_science","government",TRUE,1,0
"asso_prof","ดร. วัลลภ รัฐฉัตรานนท์","","มหาวิทยาลัยเกษตรศาสตร์","Kasetsart University","รัฐศาสตร์",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","social_science","government",TRUE,1,0
"asso_prof","ดร. วาณี ชัยวัฒนสิน","","มหาวิทยาลัยเกษตรศาสตร์","Kasetsart University","สัตวบาล",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","medicine","government",TRUE,1,0
"asso_prof","ดร. วาทินี บุญชะลักษี","","มหาวิทยาลัยมหิดล","Mahidol University","-",NA,NA,NA,1,NA,"ปริญญาเอก","พนักงานมหาวิทยาลัย (สถาบันอุดมศึกษาของรัฐ)","unknown","gov_university",TRUE,1,0
"asso_prof","ดร. วาริณี เอี่ยมสวัสดิกุล","","มหาวิทยาลัยสุโขทัยธรรมาธิราช","Sukhothai Thammathirat Open University","การพยาบาล",NA,NA,NA,1,NA,"ปริญญาเอก","ข้าราชการ","medicine","government",TRUE,1,0
"asso_prof","ดร. วารีญา ภวภูตานนท์ ณ มหาสารคาม","","มหาวิทยาลัยมหิดล","Mahidol University","สังคมศาสตร์และมนุษยศาสตร์",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","social_science","government",TRUE,1,0
"asso_prof","ดร. วารีรัตน์ แก้วอุไร","","มหาวิทยาลัยนเรศวร","Naresuan University","หลักสูตรและการสอน",NA,NA,NA,1,NA,"ปริญญาเอก","ข้าราชการ","liberal_arts","government",TRUE,1,0
"asso_prof","ดร. วารุณี บุญ-หลง","","มหาวิทยาลัยเชียงใหม่","Chiang Mai University","ภาษาอังกฤษ",NA,NA,NA,NA,NA,"ปริญญาเอก","พนักงานมหาวิทยาลัย (สถาบันอุดมศึกษาของรัฐ)","liberal_arts","gov_university",TRUE,1,0
"asso_prof","ดร. วารุณี ยงสกุลโรจน์","","มหาวิทยาลัยรามคำแหง","Ramkhamhaeng University","เคมี",NA,NA,NA,NA,NA,"ปริญญาเอก","ต่ออายุราชการ","natural_science","government",TRUE,1,0
"asso_prof","ดร. วาสนา จตุรนต์รัศมี","","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี","King Mongkut’s University of Technology Thonburi","เคมี",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","natural_science","government",TRUE,1,0
"asso_prof","ดร. วาสนา ทวีกุลทรัพย์","","มหาวิทยาลัยสุโขทัยธรรมาธิราช","Sukhothai Thammathirat Open University","ศึกษาศาสตร์",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","liberal_arts","government",TRUE,1,0
"asso_prof","ดร. วาโร เพ็งสวัสดิ์","","มหาวิทยาลัยราชภัฏสกลนคร","Sakon Nakhon Rajabhat University","การศึกษา",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","liberal_arts","government",TRUE,1,0
"prof","ดร. วิจิตรา วิเชียรชม","","มหาวิทยาลัยธรรมศาสตร์","Thammasart University","นิติศาสตร์",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","social_science","government",TRUE,3,0
"asso_prof","ดร. วิชัย กาญจนสุวรรณ","","มหาวิทยาลัยสงขลานครินทร์","Prince of Songkla University","รัฐศาสตร์",NA,NA,NA,NA,NA,"ปริญญาเอก","พนักงานมหาวิทยาลัย (สถาบันอุดมศึกษาของรัฐ)","social_science","gov_university",TRUE,1,0
"asso_prof","ดร. วิชัย ชำนิ","","มหาวิทยาลัยทักษิณ","Thaksin University","คณิตศาสตร์",NA,NA,NA,NA,NA,"ปริญญาเอก","พนักงานมหาวิทยาลัย (สถาบันอุดมศึกษาของรัฐ)","natural_science","gov_university",TRUE,1,0
"asso_prof","ดร. วิชัย วงษ์ใหญ่","","มหาวิทยาลัยวงษ์ชวลิตกุล","Vongchavalitkul University","หลักสูตรการสอน",NA,NA,NA,0,NA,"ปริญญาเอก","อาจารย์มหาวิทยาลัยเอกชน","liberal_arts","private_university",TRUE,1,0
"prof","ดร. วิชัย ศรีคำ","","มหาวิทยาลัยศิลปากร","Silapakorn University","ภูมิศาสตร์",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","natural_science","government",TRUE,3,0
"asso_prof","ดร. วิชัย อุตสาหจิต","","สถาบันบัณฑิตพัฒนบริหารศาสตร์","National Institute of Development Administration","การพัฒนาทรัพยากรมนุษย์",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","social_science","government",TRUE,1,0
"asso_prof","ดร. วิชัย แหวนเพชร","","มหาวิทยาลัยราชภัฏพระนคร","Phranakhon Rajabhat University","อุตสาหกรรมศึกษา",NA,NA,NA,1,NA,"ปริญญาเอก","ข้าราชการ","engineering","government",TRUE,1,0
"asso_prof","ดร. วิชา นิยม","","มหาวิทยาลัยเกษตรศาสตร์","Kasetsart University","อนุรักษวิทยา",NA,NA,NA,0,NA,"ปริญญาเอก","ข้าราชการ","natural_science","government",TRUE,1,0
"asso_prof","ดร. วิชิต ศรีตระกูล","","มหาวิทยาลัยมหาจุฬาลงกรณราชวิทยาลัย","Mahachulalongkornrajavidyalaya University","ฟิสิกส์",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","natural_science","government",TRUE,1,0
"asso_prof","ดร. วิชิต สุรัตน์เรืองชัย","","มหาวิทยาลัยบูรพา","Burapha University","หลักสูตรและการสอน",NA,NA,NA,NA,NA,"ปริญญาเอก","พนักงานมหาวิทยาลัย (สถาบันอุดมศึกษาของรัฐ)","liberal_arts","gov_university",TRUE,1,0
"asso_prof","ดร. วิชิต อู่อ้น","","มหาวิทยาลัยศรีปทุม","Sripatum University","บริหารธุรกิจ",NA,NA,NA,NA,NA,"ปริญญาเอก","อาจารย์มหาวิทยาลัยเอกชน","social_science","private_university",TRUE,1,0
"asso_prof","ดร. วิชิต เรืองแป้น","","มหาวิทยาลัยราชภัฏยะลา","Yala Rajabhat University","วิทยาศาสตร์สิ่งแวดล้อม",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","natural_science","government",TRUE,1,0
"asso_prof","ดร. วิทยา จันทร์ศิลา","","มหาวิทยาลัยนเรศวร","Naresuan University","การบริหารการศึกษา",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","social_science","government",TRUE,1,0
"asso_prof","ดร. วิทยา จิตนุพงศ์","","มหาวิทยาลัยรามคำแหง","Ramkhamhaeng University","การบริหารรัฐกิจ",NA,NA,NA,NA,NA,"ปริญญาเอก","ข้าราชการ","social_science","government",TRUE,1,0
"asso_prof","ดร. วิทยา ดำรงเกียรติศักดิ์","","มหาวิทยาลัยแม่โจ้","Maejo University","ส่งเสริมการเกษตร",NA,NA,NA,NA,NA,"ปริญญาเอก","พนักงานมหาวิทยาลัย (สถาบันอุดมศึกษาของรัฐ)","liberal_arts","gov_university",TRUE,1,0
